_id,coord.lon,coord.lat,weather[0].id,weather[0].main,weather[0].description,weather[0].icon,base,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,dt,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,timezone,id,name,cod,fetch_timestamp,city_name_clean,geojson_location.type,geojson_location.coordinates[0],geojson_location.coordinates[1],visibility,rain.1h
690227c6265b108ca3134320,1.5,42.5667,804,Clouds,overcast clouds,04d,stations,6.82,6.82,5.85,6.83,1009,93,1009,806,0.45,184,1.79,100,1761748937,2,2099214,AD,1761719031,1761756683,3600,3040131,La Massana,200,2025-10-29T14:42:14.633Z,Ercs,Point,1.5,42.5667,1538,
690227c6265b108ca3134322,1.5,42.5667,804,Clouds,overcast clouds,04d,stations,6.82,6.82,5.85,6.83,1009,93,1009,806,0.45,184,1.79,100,1761748937,2,2099214,AD,1761719031,1761756683,3600,3040131,La Massana,200,2025-10-29T14:42:14.889Z,Ercz,Point,1.5,42.5667,1538,
690227c7265b108ca3134324,1.5,42.5667,804,Clouds,overcast clouds,04d,stations,6.82,6.82,5.85,6.83,1009,93,1009,806,0.45,184,1.79,100,1761748937,2,2099214,AD,1761719031,1761756683,3600,3040131,La Massana,200,2025-10-29T14:42:15.148Z,Erez,Point,1.5,42.5667,1538,
690227c7265b108ca3134326,1.5,42.5667,804,Clouds,overcast clouds,04d,stations,6.82,6.82,5.85,6.83,1009,93,1009,806,0.45,184,1.79,100,1761748937,2,2099214,AD,1761719031,1761756683,3600,3040131,La Massana,200,2025-10-29T14:42:15.401Z,Erts,Point,1.5,42.5667,1538,
690227c7265b108ca3134328,1.5333,42.5,804,Clouds,overcast clouds,04d,stations,8.77,8.77,7.8,8.77,1009,94,1009,807,0.45,184,1.79,100,1761748938,2,2099214,AD,1761719016,1761756682,3600,3040051,Escaldes-Engordany,200,2025-10-29T14:42:15.672Z,Escaldas,Point,1.5333,42.5,95,
690227c9265b108ca313432a,1.5333,42.5,804,Clouds,overcast clouds,04d,stations,8.77,8.77,7.8,8.77,1009,94,1009,807,0.45,184,1.79,100,1761748938,2,2099214,AD,1761719016,1761756682,3600,3040051,Escaldes-Engordany,200,2025-10-29T14:42:17.181Z,Escaldes,Point,1.5333,42.5,95,
690227ca265b108ca313432c,1.5167,42.55,804,Clouds,overcast clouds,04d,stations,8.95,8.95,7.99,8.96,1009,93,1009,805,0.45,184,1.79,100,1761748924,2,2099214,AD,1761719025,1761756681,3600,3040132,La Massana,200,2025-10-29T14:42:18.652Z,Escàs,Point,1.5167,42.55,1116,
690227cc265b108ca313432e,1.4667,42.45,804,Clouds,overcast clouds,04d,stations,8.61,8.61,7.64,8.62,1009,94,1009,821,1.04,175,2.53,100,1761748943,2,2099214,ES,1761719027,1761756703,3600,6358963,les Valls de Valira,200,2025-10-29T14:42:20.164Z,Fontaneda,Point,1.4667,42.45,,
690227cc265b108ca3134330,1.5,42.4333,804,Clouds,overcast clouds,04d,stations,7.19,7.19,6.22,7.2,1009,94,1009,821,0.97,188,2.51,100,1761748943,2,2099214,ES,1761719017,1761756697,3600,3129784,Arcavell,200,2025-10-29T14:42:20.428Z,Juberri,Point,1.5,42.4333,,
690227cd265b108ca3134332,1.5,42.4333,804,Clouds,overcast clouds,04d,stations,7.19,7.19,6.22,7.2,1009,94,1009,821,0.97,188,2.51,100,1761748943,2,2099214,ES,1761719017,1761756697,3600,3129784,Arcavell,200,2025-10-29T14:42:21.922Z,Juverri,Point,1.5,42.4333,,
690227cf265b108ca3134334,1.5167,42.5667,804,Clouds,overcast clouds,04d,stations,7.75,7.75,6.79,7.77,1009,93,1009,803,0.45,184,1.79,100,1761748901,2,2099214,AD,1761719027,1761756679,3600,3039678,Ordino,200,2025-10-29T14:42:23.397Z,La Cortinada,Point,1.5167,42.5667,2130,
690227d0265b108ca3134336,1.6333,42.5833,804,Clouds,overcast clouds,04d,stations,5.07,5.07,4.64,6.53,1009,88,1009,800,0.45,184,1.79,98,1761748930,2,2100125,AD,1761719000,1761756649,3600,3041203,Canillo,200,2025-10-29T14:42:24.816Z,La Costa,Point,1.6333,42.5833,6082,
690227d3265b108ca3134338,1.6333,42.5833,804,Clouds,overcast clouds,04d,stations,5.07,5.07,4.64,6.53,1009,88,1009,800,0.45,184,1.79,98,1761748930,2,2100125,AD,1761719000,1761756649,3600,3041203,Canillo,200,2025-10-29T14:42:27.710Z,L'Aldosa,Point,1.6333,42.5833,6082,
690227d5265b108ca313433a,1.5167,42.55,804,Clouds,overcast clouds,04d,stations,8.95,8.95,7.99,8.96,1009,93,1009,805,0.45,184,1.79,100,1761748924,2,2099214,AD,1761719025,1761756681,3600,3040132,La Massana,200,2025-10-29T14:42:29.888Z,La Maçana,Point,1.5167,42.55,1116,
690227d6265b108ca313433c,1.5167,42.55,804,Clouds,overcast clouds,04d,stations,8.95,8.95,7.99,8.96,1009,93,1009,805,0.45,184,1.79,100,1761748924,2,2099214,AD,1761719025,1761756681,3600,3040132,La Massana,200,2025-10-29T14:42:30.155Z,La Massana,Point,1.5167,42.55,1116,
690227d7265b108ca313433e,1.5333,42.5,804,Clouds,overcast clouds,04d,stations,8.77,8.77,7.8,8.77,1009,94,1009,807,0.45,184,1.79,100,1761748938,2,2099214,AD,1761719016,1761756682,3600,3040051,Escaldes-Engordany,200,2025-10-29T14:42:31.657Z,Las Escadas,Point,1.5333,42.5,95,
690227da265b108ca3134340,1.5167,42.5,804,Clouds,overcast clouds,04d,stations,10.88,10.48,9.91,10.88,1009,94,1009,807,0.45,184,1.79,100,1761748890,2,2099214,AD,1761719020,1761756686,3600,3041563,Andorra la Vella,200,2025-10-29T14:42:34.249Z,la Vieja,Point,1.5167,42.5,95,
690227da265b108ca3134342,1.5833,42.5333,804,Clouds,overcast clouds,04d,stations,8.55,8.55,8.33,9.31,1009,86,1009,802,0.45,184,1.79,100,1761748926,2,2106053,AD,1761719007,1761756666,3600,3040686,Encamp,200,2025-10-29T14:42:34.513Z,Les Bons,Point,1.5833,42.5333,1378,
690227dc265b108ca3134344,1.5333,42.5,804,Clouds,overcast clouds,04d,stations,8.77,8.77,7.8,8.77,1009,94,1009,807,0.45,184,1.79,100,1761748938,2,2099214,AD,1761719016,1761756682,3600,3040051,Escaldes-Engordany,200,2025-10-29T14:42:36.034Z,Les Escaldes,Point,1.5333,42.5,95,
690227dd265b108ca3134346,1.5333,42.6,804,Clouds,overcast clouds,04d,stations,7.29,7.29,7.06,8.03,1009,86,1009,802,0.45,184,1.79,100,1761748960,2,2100125,AD,1761719026,1761756671,3600,3039676,Ordino,200,2025-10-29T14:42:37.572Z,Llors,Point,1.5333,42.6,3170,
690227e0265b108ca3134348,1.5333,42.6,804,Clouds,overcast clouds,04d,stations,7.29,7.29,7.06,8.03,1009,86,1009,802,0.45,184,1.79,100,1761748960,2,2100125,AD,1761719026,1761756671,3600,3039676,Ordino,200,2025-10-29T14:42:40.356Z,Llorta,Point,1.5333,42.6,3170,
690227e0265b108ca313434a,1.5333,42.6,804,Clouds,overcast clouds,04d,stations,7.29,7.29,7.06,8.03,1009,86,1009,802,0.45,184,1.79,100,1761748960,2,2100125,AD,1761719026,1761756671,3600,3039676,Ordino,200,2025-10-29T14:42:40.640Z,Llorts,Point,1.5333,42.6,3170,
690227e0265b108ca313434c,1.5167,42.4667,804,Clouds,overcast clouds,04d,stations,7.97,7.97,7,7.97,1009,94,1009,814,0.45,184,1.79,100,1761748964,2,2099214,AD,1761719016,1761756689,3600,3039163,Sant Julià de Lòria,200,2025-10-29T14:42:40.925Z,Llumeneres,Point,1.5167,42.4667,,
690227e2265b108ca313434e,1.5333,42.6,804,Clouds,overcast clouds,04d,stations,7.29,7.29,7.06,8.03,1009,86,1009,802,0.45,184,1.79,100,1761748960,2,2100125,AD,1761719026,1761756671,3600,3039676,Ordino,200,2025-10-29T14:42:42.373Z,Lors,Point,1.5333,42.6,3170,
690227e2265b108ca3134350,1.55,42.6167,804,Clouds,overcast clouds,04d,stations,4.08,4.08,3.84,4.81,1009,86,1009,801,0.45,184,1.79,99,1761748929,2,2100125,AD,1761719024,1761756666,3600,3039676,Ordino,200,2025-10-29T14:42:42.654Z,Lo Serrat,Point,1.55,42.6167,5384,
690227e3265b108ca3134352,1.45,42.4333,804,Clouds,overcast clouds,04d,stations,10.43,9.98,9.45,10.43,1009,94,1009,825,0.81,175,2.28,100,1761748967,2,2099214,ES,1761719029,1761756709,3600,6358963,les Valls de Valira,200,2025-10-29T14:42:43.894Z,Mas d'Alins,Point,1.45,42.4333,,
690227e5265b108ca3134354,1.4833,42.5667,804,Clouds,overcast clouds,04d,stations,6.47,6.47,5.5,6.48,1009,93,1009,806,0.45,184,1.79,100,1761748904,2,2099214,AD,1761719035,1761756687,3600,3040131,La Massana,200,2025-10-29T14:42:45.214Z,Mas de Ribafeta,Point,1.4833,42.5667,1538,
690227e5265b108ca3134356,1.6,42.55,804,Clouds,overcast clouds,04d,stations,4.3,4.3,4.06,5.03,1009,86,1009,800,0.45,184,1.79,100,1761748968,2,2100125,AD,1761719005,1761756661,3600,3039819,Molleres,200,2025-10-29T14:42:45.496Z,Meritxell,Point,1.6,42.55,1604,
690227e6265b108ca3134358,1.5833,42.55,804,Clouds,overcast clouds,04d,stations,5.26,5.26,5.02,6,1009,86,1009,802,0.45,184,1.79,100,1761748932,2,2100125,AD,1761719009,1761756665,3600,3039819,Molleres,200,2025-10-29T14:42:46.915Z,Molleres,Point,1.5833,42.55,1378,
690227e8265b108ca313435a,1.5833,42.55,804,Clouds,overcast clouds,04d,stations,5.26,5.26,5.02,6,1009,86,1009,802,0.45,184,1.79,100,1761748932,2,2100125,AD,1761719009,1761756665,3600,3039819,Molleres,200,2025-10-29T14:42:48.385Z,Mosquera,Point,1.5833,42.55,1378,
690227e9265b108ca313435c,1.5,42.4667,804,Clouds,overcast clouds,04d,stations,10.8,10.39,9.83,10.8,1009,94,1009,817,1.19,185,2.77,100,1761748884,2,2099214,AD,1761719020,1761756693,3600,3039163,Sant Julià de Lòria,200,2025-10-29T14:42:49.879Z,Nagol,Point,1.5,42.4667,,
690227ee265b108ca313435e,1.5333,42.55,804,Clouds,overcast clouds,04d,stations,8.58,8.58,7.62,8.59,1009,93,1009,805,0.45,184,1.79,100,1761748977,2,2099214,AD,1761719021,1761756677,3600,3039678,Ordino,200,2025-10-29T14:42:54.499Z,Ordino,Point,1.5333,42.55,1116,
690227ef265b108ca3134360,1.4833,42.55,804,Clouds,overcast clouds,04d,stations,7.61,7.61,6.64,7.62,1009,94,1009,808,0.45,184,1.79,100,1761748979,2,2099214,AD,1761719033,1761756689,3600,3040131,La Massana,200,2025-10-29T14:42:55.969Z,Pal,Point,1.4833,42.55,816,
690227f2265b108ca3134362,1.7333,42.55,804,Clouds,overcast clouds,04d,stations,3.52,1.03,3.16,5.05,1009,88,1009,798,2.63,212,4.24,99,1761748981,2,2100125,AD,1761718973,1761756629,3600,3039604,Pas de la Casa,200,2025-10-29T14:42:58.646Z,Pas de la Casa,Point,1.7333,42.55,2064,
690227f4265b108ca3134364,1.6,42.5667,804,Clouds,overcast clouds,04d,stations,6.86,6.86,6.62,7.59,1009,86,1009,799,0.45,184,1.79,99,1761748915,2,2100125,AD,1761719007,1761756659,3600,3041204,Canillo,200,2025-10-29T14:43:00.541Z,Prats,Point,1.6,42.5667,3153,
690227f4265b108ca3134366,1.5,42.5667,804,Clouds,overcast clouds,04d,stations,6.82,6.82,5.85,6.83,1009,93,1009,806,0.45,184,1.79,100,1761748937,2,2099214,AD,1761719031,1761756683,3600,3040131,La Massana,200,2025-10-29T14:43:00.822Z,Puiol del Piu,Point,1.5,42.5667,1538,
690227f6265b108ca3134368,1.6333,42.5833,804,Clouds,overcast clouds,04d,stations,5.07,5.07,4.64,6.53,1009,88,1009,800,0.45,184,1.79,98,1761748930,2,2100125,AD,1761719000,1761756649,3600,3041203,Canillo,200,2025-10-29T14:43:02.298Z,Ransol,Point,1.6333,42.5833,6082,
690227f7265b108ca313436a,1.6,42.55,804,Clouds,overcast clouds,04d,stations,4.3,4.3,4.06,5.03,1009,86,1009,800,0.45,184,1.79,100,1761748968,2,2100125,AD,1761719005,1761756661,3600,3039819,Molleres,200,2025-10-29T14:43:03.815Z,Sanctuaire de Meritxeli,Point,1.6,42.55,1604,
690227fa265b108ca313436c,1.6,42.55,804,Clouds,overcast clouds,04d,stations,4.3,4.3,4.06,5.03,1009,86,1009,800,0.45,184,1.79,100,1761748968,2,2100125,AD,1761719005,1761756661,3600,3039819,Molleres,200,2025-10-29T14:43:06.194Z,Sanctuaire de Meritxell,Point,1.6,42.55,1604,
690227fb265b108ca313436e,1.6167,42.5667,804,Clouds,overcast clouds,04d,stations,4.49,4.49,4.25,5.22,1009,86,1009,799,0.45,184,1.79,99,1761748991,2,2100125,AD,1761719003,1761756655,3600,3041204,Canillo,200,2025-10-29T14:43:07.789Z,San Joan de Casettas,Point,1.6167,42.5667,3153,
690227fc265b108ca3134370,1.5,42.4667,804,Clouds,overcast clouds,04d,stations,10.8,10.39,9.83,10.8,1009,94,1009,817,1.19,185,2.77,100,1761748884,2,2099214,AD,1761719020,1761756693,3600,3039163,Sant Julià de Lòria,200,2025-10-29T14:43:08.059Z,San Juliá,Point,1.5,42.4667,,
690227fc265b108ca3134372,1.5,42.5,804,Clouds,overcast clouds,04d,stations,10.43,9.98,9.46,10.43,1009,94,1009,811,0.45,184,1.79,100,1761748991,2,2099214,AD,1761719024,1761756690,3600,3041565,Andorra,200,2025-10-29T14:43:08.328Z,Santa Coloma,Point,1.5,42.5,90,
690227fe265b108ca3134374,1.5,42.4667,804,Clouds,overcast clouds,04d,stations,10.8,10.39,9.83,10.8,1009,94,1009,817,1.19,185,2.77,100,1761748884,2,2099214,AD,1761719020,1761756693,3600,3039163,Sant Julià de Lòria,200,2025-10-29T14:43:10.898Z,Santa Juliá de Loria,Point,1.5,42.4667,,
69022801265b108ca3134376,1.6167,42.5667,804,Clouds,overcast clouds,04d,stations,4.49,4.49,4.25,5.22,1009,86,1009,799,0.45,184,1.79,99,1761748991,2,2100125,AD,1761719003,1761756655,3600,3041204,Canillo,200,2025-10-29T14:43:13.413Z,Sant Joan de Casellas,Point,1.6167,42.5667,3153,
69022802265b108ca3134378,1.6167,42.5667,804,Clouds,overcast clouds,04d,stations,4.49,4.49,4.25,5.22,1009,86,1009,799,0.45,184,1.79,99,1761748991,2,2100125,AD,1761719003,1761756655,3600,3041204,Canillo,200,2025-10-29T14:43:14.820Z,Sant Joan de Caselles,Point,1.6167,42.5667,3153,
69022805265b108ca313437a,1.5,42.4667,804,Clouds,overcast clouds,04d,stations,10.8,10.39,9.83,10.8,1009,94,1009,817,1.19,185,2.77,100,1761748884,2,2099214,AD,1761719020,1761756693,3600,3039163,Sant Julià de Lòria,200,2025-10-29T14:43:17.161Z,Sant Julià de Lòria,Point,1.5,42.4667,,
69022806265b108ca313437c,1.5,42.4667,804,Clouds,overcast clouds,04d,stations,10.8,10.39,9.83,10.8,1009,94,1009,817,1.19,185,2.77,100,1761748884,2,2099214,AD,1761719020,1761756693,3600,3039163,Sant Julià de Lòria,200,2025-10-29T14:43:18.731Z,Sant Juliá,Point,1.5,42.4667,,
69022809265b108ca313437e,1.65,42.5833,500,Rain,light rain,10d,stations,4.9,4.9,4.47,6.36,1009,88,1009,800,0.45,184,1.79,98,1761748932,2,2100125,AD,1761718996,1761756645,3600,3041203,Canillo,200,2025-10-29T14:43:21.984Z,Sant Pere,Point,1.65,42.5833,6082,0.12
6902280b265b108ca3134380,1.6,42.55,804,Clouds,overcast clouds,04d,stations,4.3,4.3,4.06,5.03,1009,86,1009,800,0.45,184,1.79,100,1761748968,2,2100125,AD,1761719005,1761756661,3600,3039819,Molleres,200,2025-10-29T14:43:23.637Z,Santuari de Meritxell,Point,1.6,42.55,1604,
6902280d265b108ca3134382,1.5333,42.55,804,Clouds,overcast clouds,04d,stations,8.58,8.58,7.62,8.59,1009,93,1009,805,0.45,184,1.79,100,1761748977,2,2099214,AD,1761719021,1761756677,3600,3039678,Ordino,200,2025-10-29T14:43:25.027Z,Segudet,Point,1.5333,42.55,1116,
6902280d265b108ca3134384,1.5,42.4667,804,Clouds,overcast clouds,04d,stations,10.8,10.39,9.83,10.8,1009,94,1009,817,1.19,185,2.77,100,1761748884,2,2099214,AD,1761719020,1761756693,3600,3039163,Sant Julià de Lòria,200,2025-10-29T14:43:25.303Z,Sertes,Point,1.5,42.4667,,
6902280d265b108ca3134386,1.5167,42.5333,804,Clouds,overcast clouds,04d,stations,9.24,9.24,8.27,9.25,1009,94,1009,805,0.45,184,1.79,100,1761749008,2,2099214,AD,1761719023,1761756682,3600,3040132,La Massana,200,2025-10-29T14:43:25.571Z,Sispony,Point,1.5167,42.5333,1116,
6902280d265b108ca3134388,1.6667,42.5833,500,Rain,light rain,10d,stations,5.23,5.23,4.81,6.7,1009,88,1009,801,0.45,184,1.79,98,1761749009,2,2100125,AD,1761718992,1761756641,3600,3041203,Canillo,200,2025-10-29T14:43:25.832Z,Soldeu,Point,1.6667,42.5833,6576,0.2
6902280e265b108ca313438a,1.5333,42.5667,804,Clouds,overcast clouds,04d,stations,7.21,7.21,6.76,7.73,1009,90,1009,803,0.45,184,1.79,100,1761749010,2,2106053,AD,1761719023,1761756675,3600,3039678,Ordino,200,2025-10-29T14:43:26.942Z,Sornàs,Point,1.5333,42.5667,2130,
69022811265b108ca313438c,1.5667,42.5333,804,Clouds,overcast clouds,04d,stations,8.17,8.17,8.01,8.98,1009,86,1009,802,0.45,184,1.79,100,1761748916,2,2106053,AD,1761719011,1761756670,3600,3040686,Encamp,200,2025-10-29T14:43:29.044Z,Vila,Point,1.5667,42.5333,1378,
69022811265b108ca313438e,1.4667,42.4833,804,Clouds,overcast clouds,04d,stations,8.59,8.59,7.62,8.6,1009,94,1009,818,1.31,177,2.81,100,1761748908,2,2099214,AD,1761719030,1761756700,3600,3039162,Sant Julià de Loria,200,2025-10-29T14:43:29.307Z,Vixesarri,Point,1.4667,42.4833,,
69022812265b108ca3134390,1.4833,42.55,804,Clouds,overcast clouds,04d,stations,7.61,7.61,6.64,7.62,1009,94,1009,808,0.45,184,1.79,100,1761748979,2,2099214,AD,1761719033,1761756689,3600,3040131,La Massana,200,2025-10-29T14:43:30.661Z,Xixerella,Point,1.4833,42.55,816,
69022814265b108ca3134392,54.3667,24.4667,800,Clear,clear sky,01n,stations,30.84,34.27,30.01,31.64,1010,59,1010,1010,3.6,340,,0,1761748837,2,2032466,AE,1761704843,1761745495,14400,292968,Abu Dhabi,200,2025-10-29T14:43:32.220Z,Abu Dabi,Point,54.3667,24.4667,10000,
69022814265b108ca3134394,54.3667,24.4667,800,Clear,clear sky,01n,stations,30.84,34.27,30.01,31.64,1010,59,1010,1010,3.6,340,,0,1761748837,2,2032466,AE,1761704843,1761745495,14400,292968,Abu Dhabi,200,2025-10-29T14:43:32.478Z,Abu Dhabi,Point,54.3667,24.4667,10000,
69022814265b108ca3134396,55.3296,25.2855,800,Clear,clear sky,01n,stations,30.99,33.65,30.99,31.17,1010,55,1010,1010,5.14,330,,0,1761749015,1,7537,AE,1761704668,1761745208,14400,292223,Dubai,200,2025-10-29T14:43:32.742Z,Abu Hail,Point,55.3296,25.2855,10000,
69022816265b108ca3134398,54.3667,24.4667,800,Clear,clear sky,01n,stations,30.84,34.27,30.01,31.64,1010,59,1010,1010,3.6,340,,0,1761748837,2,2032466,AE,1761704843,1761745495,14400,292968,Abu Dhabi,200,2025-10-29T14:43:34.379Z,Abu Zabi,Point,54.3667,24.4667,10000,
69022817265b108ca313439a,54.3667,24.4667,800,Clear,clear sky,01n,stations,30.84,34.27,30.01,31.64,1010,59,1010,1010,3.6,340,,0,1761748837,2,2032466,AE,1761704843,1761745495,14400,292968,Abu Dhabi,200,2025-10-29T14:43:35.762Z,Abu Zabye,Point,54.3667,24.4667,10000,
69022819265b108ca313439c,54.3667,24.4667,800,Clear,clear sky,01n,stations,30.84,34.27,30.01,31.64,1010,59,1010,1010,3.6,340,,0,1761748837,2,2032466,AE,1761704843,1761745495,14400,292968,Abu Dhabi,200,2025-10-29T14:43:37.122Z,Abu Zabyo,Point,54.3667,24.4667,10000,
69022819265b108ca313439e,55.9333,25.7833,800,Clear,clear sky,01n,stations,30.11,30.9,30.11,30.11,1011,48,1011,1002,3.6,340,,0,1761749020,1,7544,AE,1761704557,1761745029,14400,291074,Ras al-Khaimah,200,2025-10-29T14:43:37.387Z,Ad Dharbaniya,Point,55.9333,25.7833,10000,
6902281a265b108ca31343a0,56.3583,25.4987,800,Clear,clear sky,01n,stations,28.04,27.77,28.04,28.04,1010,41,1010,987,1.58,229,0.93,0,1761749022,,,AE,1761704436,1761744947,14400,292239,Dibba Al-Hisn,200,2025-10-29T14:43:38.915Z,Adgat,Point,56.3583,25.4987,10000,
6902281c265b108ca31343a2,55.8816,25.2881,800,Clear,clear sky,01n,stations,29.16,30.4,29.16,29.16,1010,54,1010,993,3.95,339,5.87,0,1761748937,,,AE,1761704535,1761745076,14400,292953,Adh Dhayd,200,2025-10-29T14:43:40.473Z,Adh Dhaid,Point,55.8816,25.2881,10000,
